# CO_RATE = 0.2, MU_RATE = 0.01
# Length = 8, ElemsNum = 64, Iterations = 200
# Linear fitness
0.8675 0.503835714286 0.496164285714
0.817142857143 0.528126785714 0.471873214286
0.818928571429 0.546878571429 0.453121428571
0.866785714286 0.589153571429 0.410846428571
0.863928571429 0.623757142857 0.376242857143
0.909642857143 0.647267857143 0.352732142857
0.864285714286 0.666453571429 0.333546428571
0.898214285714 0.679251785714 0.320748214286
0.896428571429 0.6999625 0.3000375
0.887857142857 0.718698214286 0.281301785714
0.901785714286 0.7375 0.2625
0.9 0.737875 0.262125
0.898928571429 0.750646428571 0.249353571429
0.868928571429 0.746375 0.253625
0.868214285714 0.749216071429 0.250783928571
0.868571428571 0.755594642857 0.244405357143
0.868928571429 0.765523214286 0.234476785714
0.867142857143 0.771232142857 0.228767857143
0.868571428571 0.781671428571 0.218328571429
0.8675 0.781135714286 0.218864285714
0.8675 0.78845 0.21155
0.868928571429 0.789344642857 0.210655357143
0.871785714286 0.792246428571 0.207753571429
0.889642857143 0.79945 0.20055
0.873928571429 0.799978571429 0.200021428571
0.8725 0.804758928571 0.195241071429
0.871071428571 0.813778571429 0.186221428571
0.873928571429 0.810544642857 0.189455357143
0.881428571429 0.809225 0.190775
0.873214285714 0.812596428571 0.187403571429
0.898214285714 0.813941071429 0.186058928571
0.872142857143 0.8140625 0.1859375
0.870357142857 0.809416071429 0.190583928571
0.872857142857 0.811783928571 0.188216071429
0.871071428571 0.813057142857 0.186942857143
0.872142857143 0.809135714286 0.190864285714
0.872857142857 0.812276785714 0.187723214286
0.876071428571 0.815598214286 0.184401785714
0.881071428571 0.813203571429 0.186796428571
0.881428571429 0.813923214286 0.186076785714
0.881071428571 0.812476785714 0.187523214286
0.883928571429 0.819042857143 0.180957142857
0.893928571429 0.817025 0.182975
0.887857142857 0.812582142857 0.187417857143
0.885357142857 0.816930357143 0.183069642857
0.88 0.815775 0.184225
0.874285714286 0.818239285714 0.181760714286
0.876071428571 0.823298214286 0.176701785714
0.873571428571 0.825308928571 0.174691071429
0.902142857143 0.8277625 0.1722375
0.897857142857 0.828373214286 0.171626785714
0.876071428571 0.832064285714 0.167935714286
0.871428571429 0.830016071429 0.169983928571
0.868928571429 0.830380357143 0.169619642857
0.868571428571 0.829164285714 0.170835714286
0.898214285714 0.828757142857 0.171242857143
0.867857142857 0.828501785714 0.171498214286
0.875 0.826933928571 0.173066071429
0.8775 0.823019642857 0.176980357143
0.877142857143 0.822557142857 0.177442857143
0.878214285714 0.823333928571 0.176666071429
0.875 0.824569642857 0.175430357143
0.872142857143 0.826505357143 0.173494642857
0.875714285714 0.826026785714 0.173973214286
0.880357142857 0.825985714286 0.174014285714
0.878928571429 0.826405357143 0.173594642857
0.880357142857 0.823771428571 0.176228571429
0.878214285714 0.829903571429 0.170096428571
0.881428571429 0.8268875 0.1731125
0.893928571429 0.829033928571 0.170966071429
0.929642857143 0.8281375 0.1718625
0.892857142857 0.825717857143 0.174282142857
0.828214285714 0.824717857143 0.175282142857
0.826428571429 0.821273214286 0.178726785714
0.930714285714 0.823576785714 0.176423214286
0.930357142857 0.824539285714 0.175460714286
0.9325 0.825630357143 0.174369642857
0.928571428571 0.820775 0.179225
0.928571428571 0.823117857143 0.176882142857
0.928571428571 0.8225 0.1775
0.928571428571 0.821785714286 0.178214285714
0.928571428571 0.823928571429 0.176071428571
0.928928571429 0.828017857143 0.171982142857
0.928571428571 0.827953571429 0.172046428571
0.928571428571 0.826166071429 0.173833928571
0.928214285714 0.829046428571 0.170953571429
0.928928571429 0.829416071429 0.170583928571
0.929285714286 0.831101785714 0.168898214286
