0.699416666667 177
0.725166666667 206
0.724208333333 206
0.71125 169
0.739833333333 193
0.74025 192
0.748916666667 201
0.766958333333 207
0.747541666667 201
0.77 202
0.769666666667 202
0.781541666667 198
0.765708333333 199
0.785791666667 193
0.762583333333 196
0.765625 200
0.764416666667 198
0.763875 198
0.762958333333 198
0.747 198
0.763958333333 197
0.756291666667 199
0.747291666667 198
0.745208333333 199
0.759541666667 198
0.760875 198
0.761958333333 198
0.748291666667 198
0.749666666667 198
0.751625 198
0.747666666667 197
0.745958333333 198
0.746208333333 198
0.747083333333 197
0.748208333333 197
0.744041666667 197
0.7605 197
0.752833333333 199
0.753416666667 199
0.752291666667 199
0.752208333333 199
0.75275 199
0.753458333333 199
0.754083333333 199
0.749083333333 198
0.749 197
0.752833333333 199
0.752666666667 199
0.754416666667 198
0.753666666667 197
0.754541666667 197
0.753833333333 198
0.753 198
0.753083333333 199
0.752916666667 198
0.752791666667 198
0.742958333333 198
0.753583333333 197
0.754583333333 197
0.750958333333 199
0.755166666667 199
0.749625 199
0.749958333333 199
0.750458333333 199
0.751833333333 199
0.755041666667 198
0.746916666667 201
0.751833333333 199
0.745916666667 198
0.745875 199
0.759625 199
0.762583333333 199
0.765375 199
0.747833333333 199
0.767083333333 199
0.746458333333 199
0.745708333333 199
0.744166666667 199
0.743958333333 199
0.754416666667 198
0.754708333333 198
0.746833333333 199
0.746375 199
0.74575 199
0.744625 198
0.753416666667 198
0.749333333333 198
0.750458333333 198
0.758208333333 199
0.785625 200
0.75825 199
0.757791666667 199
0.755666666667 199
0.75375 199
0.755458333333 200
0.752125 199
0.750416666667 198
0.752541666667 198
0.752833333333 198
0.751791666667 199
0.750791666667 199
0.751541666667 199
0.752208333333 199
0.747333333333 199
0.7535 198
0.753666666667 199
0.749333333333 199
0.74925 199
0.750291666667 199
0.751708333333 199
0.75075 199
0.7515 199
0.751125 199
0.751375 199
0.750458333333 199
0.747625 199
0.7475 199
0.745291666667 199
0.744208333333 199
0.744833333333 202
0.741166666667 199
0.757458333333 200
0.758916666667 200
0.75875 199
0.745833333333 200
0.747416666667 199
0.746833333333 199
0.747291666667 199
0.754875 199
0.755625 199
0.746833333333 199
0.747833333333 199
0.747708333333 199
0.746958333333 199
0.748166666667 200
0.750041666667 200
0.750375 199
0.751791666667 200
0.752 200
0.751541666667 200
0.750875 200
0.750416666667 200
0.751541666667 200
0.751125 200
0.752 200
0.750416666667 200
0.750583333333 200
0.750375 200
0.7505 200
0.752416666667 200
0.759958333333 200
0.758291666667 200
0.818875 202
0.807541666667 200
0.807375 200
0.820916666667 199
0.796375 199
0.820666666667 199
0.82325 199
0.823 199
0.823625 199
0.824875 199
0.824 199
0.823375 199
0.824 199
0.822916666667 199
0.823416666667 199
0.824708333333 199
0.824916666667 200
0.824833333333 200
0.824916666667 200
0.825958333333 200
0.826833333333 199
0.825333333333 199
0.825833333333 199
0.824875 200
0.826166666667 200
0.826041666667 200
0.826333333333 200
0.826208333333 200
0.82625 200
0.826208333333 199
0.830958333333 201
0.830541666667 201
0.831125 200
0.831 201
0.831041666667 201
0.831083333333 201
0.830375 200
0.830125 200
0.841708333333 202
0.84275 202
0.831041666667 200
0.829833333333 200
0.829041666667 200
0.829166666667 200
0.830083333333 200
0.829375 200
0.828916666667 200
0.829625 200
